,PromptTokens,DecodeTokens,UserID,ArrivalTime
100894,1225,146,6103,120
100895,1434,74,6103,120
100896,1257,132,6103,120
100897,122,1,6103,121
100898,1093,162,6103,121
100899,1501,75,6103,121
100900,1682,77,6103,121
100901,2409,78,6103,121
100902,1112,124,6103,122
100903,1746,174,6103,122
100904,1253,38,6103,122
100905,1380,100,6103,122
100906,106,1,6103,122
100907,2106,163,6103,122
100908,1573,78,6103,122
100909,1267,67,6103,123
100910,489,22,6103,123
100911,2142,164,6103,123
100912,100,1,6103,123
100913,1235,49,6103,123
100914,1582,82,6103,123
100915,109,1,6103,123
100916,145,1,6103,124
100917,137,1,6103,124
100918,497,23,6103,124
100919,1509,99,6103,124
100920,1243,165,6103,124
100921,1336,59,6103,124
100922,1837,244,6103,124
100923,1675,84,6103,124
100924,122,1,6103,125
100925,2105,272,6103,125
100926,1511,96,6103,125
100927,616,59,6103,125
100928,1347,76,6103,125
100929,1769,60,6103,125
100930,1244,33,6103,125
100931,1424,81,6103,125
100932,198,1,6103,126
100933,1306,132,6103,126
100934,1563,65,6103,126
100935,2222,200,6103,127
100936,1391,93,6103,127
100937,92,1,6103,127
100938,1246,3,6103,127
100939,734,77,6103,127
100940,1254,57,6103,127
100941,1238,51,6103,127
100942,1463,89,6103,127
100943,1260,59,6103,127
100944,151,1,6103,128
100945,133,1,6103,128
100946,2104,161,6103,128
100947,1487,71,6103,128
100948,1365,71,6103,128
100949,110,1,6103,129
100950,1273,29,6103,129
100951,633,60,6103,129
100952,657,65,6103,129
100953,1248,42,6103,129
100954,1699,47,6103,129
100955,1645,76,6103,129
100956,1469,161,6103,129
100957,108,1,6103,130
100958,1382,61,6103,130
100959,85,1,6103,130
100960,729,51,6103,131
100961,1929,78,6103,131
100962,1222,49,6103,131
100963,527,40,6103,131
100964,1946,274,6103,131
100965,1228,49,6103,131
100966,1393,49,6103,131
100967,1594,85,6103,131
100968,1291,125,6103,131
100969,96,1,6103,131
100970,1468,81,6103,132
100971,501,24,6103,132
100972,158,1,6103,132
100973,132,1,6103,133
100974,2004,129,6103,133
100975,101,1,6103,133
100976,679,53,6103,133
100977,1299,55,6103,133
100978,1905,161,6103,133
100979,1260,51,6103,133
100980,1319,20,6103,133
100981,635,30,6103,133
100982,1662,136,6103,133
100983,1382,79,6103,134
100984,178,1,6103,134
100985,1631,192,6103,134
100986,176,1,6103,134
100987,1338,56,6103,134
100988,129,1,6103,134
100989,606,50,6103,134
100990,1565,58,6103,134
100991,732,72,6103,135
100992,1220,54,6103,135
100993,866,70,6103,135
100994,1486,47,6103,135
100995,1734,107,6103,135
100996,1309,53,6103,135
100997,1549,80,6103,135
100998,175,1,6103,135
100999,116,1,6103,136
101000,95,1,6103,136
101001,804,62,6103,136
101002,781,101,6103,137
101003,1393,68,6103,137
101004,1391,3,6103,137
101005,87,1,6103,137
101006,875,84,6103,137
101007,1705,95,6103,137
101008,1356,62,6103,138
101009,1391,78,6103,138
101010,1390,79,6103,138
101011,1682,100,6103,138
101012,180,1,6103,138
101013,2019,215,6103,138
101014,97,1,6103,138
101015,550,49,6103,138
101016,1826,99,6103,138
101017,1345,41,6103,139
101018,1370,57,6103,139
101019,603,43,6103,139
101020,104,1,6103,139
101021,1378,168,6103,140
101022,1450,87,6103,140
101023,980,125,6103,140
101024,2006,168,6103,140
101025,155,1,6103,140
101026,104,1,6103,140
101027,708,85,6103,140
101028,740,71,6103,140
101029,869,109,6103,141
101030,147,1,6103,141
101031,1909,70,6103,141
101032,106,1,6103,141
101033,159,1,6103,141
101034,1313,67,6103,141
101035,786,69,6103,141
101036,888,76,6103,141
101037,1251,58,6103,141
101038,110,1,6103,142
101039,1331,112,6103,142
101040,1209,155,6103,142
101041,1550,89,6103,142
101042,768,61,6103,142
101043,105,1,6103,143
101044,1465,54,6103,143
101045,106,1,6103,143
101046,1320,33,6103,143
101047,1249,3,6103,143
101048,1424,60,6103,143
101049,868,118,6103,143
101050,133,1,6103,143
101051,894,117,6103,144
101052,95,1,6103,144
101053,2038,200,6103,144
101054,118,1,6103,144
101055,539,44,6103,144
101056,108,1,6103,145
101057,128,1,6103,145
101058,1280,106,6103,145
101059,1501,70,6103,145
101060,1598,56,6103,145
101061,1212,42,6103,145
101062,1475,84,6103,146
101063,145,1,6103,146
101064,1595,130,6103,146
101065,1595,68,6103,146
101066,98,1,6103,146
101067,846,80,6103,147
101068,547,30,6103,147
101069,1308,55,6103,147
101070,753,82,6103,147
101071,1938,83,6103,147
101072,615,71,6103,147
101073,1079,173,6103,148
101074,1156,112,6103,148
101075,158,1,6103,148
101076,161,1,6103,148
101077,131,1,6103,148
101078,2094,265,6103,149
101079,131,1,6103,149
101080,1278,146,6103,149
101081,128,1,6103,149
101082,1519,50,6103,149
101083,1201,3,6103,149
101084,1513,71,6103,149
101085,1470,102,6103,150
101086,1644,90,6103,150
101087,2069,435,6103,150
101088,165,1,6103,150
101089,1616,138,6103,150
101090,615,49,6103,150
101091,144,1,6103,150
101092,5287,90,6103,151
101093,1451,43,6103,151
101094,1607,57,6103,151
101095,1330,85,6103,151
101096,1268,37,6103,151
101097,2145,224,6103,151
101098,1356,58,6103,151
101099,1510,84,6103,151
101100,105,1,6103,151
101101,647,80,6103,152
101102,1192,126,6103,152
101103,145,1,6103,152
101104,866,96,6103,152
101105,120,1,6103,152
101106,1341,56,6103,152
101107,135,1,6103,153
101108,1340,100,6103,153
101109,1336,68,6103,153
101110,1621,101,6103,153
101111,1346,64,6103,153
101112,1994,103,6103,154
101113,1532,68,6103,154
101114,117,1,6103,154
101115,1618,78,6103,154
101116,111,1,6103,154
101117,149,1,6103,154
101118,121,1,6103,154
101119,1402,3,6103,154
101120,1015,82,6103,155
101121,1997,83,6103,155
101122,570,41,6103,155
101123,2625,85,6103,155
101124,1209,3,6103,155
101125,1348,39,6103,155
101126,1338,63,6103,155
101127,1267,74,6103,155
101128,1723,84,6103,155
101129,118,1,6103,156
101130,138,1,6103,156
101131,146,1,6103,156
101132,616,44,6103,156
101133,1731,240,6103,156
101134,1513,51,6103,156
101135,107,1,6103,157
101136,856,53,6103,157
101137,117,1,6103,157
101138,1344,3,6103,157
101139,1319,63,6103,157
101140,1425,57,6103,157
101141,1507,68,6103,157
101142,1403,64,6103,157
101143,163,1,6103,158
101144,111,1,6103,158
101145,1494,85,6103,158
101146,1349,30,6103,158
101147,139,1,6103,158
101148,571,24,6103,159
101149,1221,3,6103,159
101150,101,1,6103,159
101151,515,42,6103,159
101152,895,77,6103,159
101153,1469,3,6103,159
101154,638,53,6103,159
101155,498,23,6103,159
101156,144,1,6103,159
101157,957,128,6103,160
101158,127,1,6103,160
101159,96,1,6103,161
101160,1501,117,6103,161
101161,100,1,6103,161
101162,1511,76,6103,161
101163,1302,75,6103,161
101164,669,56,6103,161
101165,1799,51,6103,161
101166,1798,149,6103,161
101167,969,47,6103,162
101168,130,1,6103,162
101169,145,1,6103,162
101170,1406,54,6103,162
101171,1392,54,6103,162
101172,91,1,6103,162
101173,176,1,6103,163
101174,1710,70,6103,163
101175,603,45,6103,163
101176,1450,3,6103,163
101177,1382,64,6103,163
101178,1219,134,6103,163
101179,113,1,6103,164
101180,712,101,6103,164
101181,143,1,6103,164
101182,2083,92,6103,164
101183,151,1,6103,164
101184,1851,34,6103,164
101185,2091,253,6103,164
101186,121,1,6103,165
101187,118,1,6103,165
101188,501,24,6103,165
101189,1317,78,6103,165
101190,2696,104,6103,165
101191,1626,65,6103,165
101192,784,49,6103,166
101193,894,97,6103,166
101194,134,1,6103,166
101195,153,1,6103,166
101196,105,1,6103,166
101197,122,1,6103,166
101198,935,59,6103,167
101199,1333,35,6103,167
101200,1356,36,6103,167
101201,134,1,6103,167
101202,1309,50,6103,167
101203,1308,90,6103,167
101204,1301,49,6103,167
101205,2157,245,6103,167
101206,4014,79,6103,167
101207,114,1,6103,167
101208,155,1,6103,168
101209,137,1,6103,168
101210,993,91,6103,168
101211,1103,120,6103,169
101212,124,1,6103,169
101213,1033,123,6103,169
101214,1464,114,6103,169
101215,1572,80,6103,169
101216,1906,95,6103,169
101217,116,1,6103,169
101218,1432,58,6103,169
101219,580,43,6103,170
101220,795,60,6103,170
101221,141,1,6103,170
101222,1301,29,6103,170
101223,178,1,6103,170
101224,1136,119,6103,170
101225,108,1,6103,170
101226,138,1,6103,170
101227,138,1,6103,171
101228,1434,36,6103,171
101229,92,1,6103,171
101230,578,32,6103,171
101231,1526,60,6103,171
101232,1376,91,6103,171
101233,1561,82,6103,171
101234,126,1,6103,172
101235,150,1,6103,172
101236,92,1,6103,172
101237,1547,100,6103,172
101238,1235,53,6103,172
101239,760,62,6103,172
101240,1018,83,6103,172
101241,106,1,6103,173
101242,1314,27,6103,173
101243,1402,3,6103,173
101244,1452,81,6103,173
101245,125,1,6103,173
101246,1451,52,6103,173
101247,1113,84,6103,173
101248,719,81,6103,173
101249,1319,51,6103,174
101250,1430,98,6103,174
101251,127,1,6103,174
101252,918,112,6103,174
101253,81,1,6103,174
101254,104,1,6103,174
101255,122,1,6103,174
101256,1313,36,6103,175
101257,129,1,6103,175
101258,1326,55,6103,175
101259,808,70,6103,175
101260,1299,54,6103,175
101261,704,39,6103,175
101262,121,1,6103,175
101263,1793,93,6103,176
101264,117,1,6103,176
101265,115,1,6103,176
101266,1299,3,6103,176
101267,1260,60,6103,176
101268,655,45,6103,176
101269,106,1,6103,177
101270,501,22,6103,177
101271,91,1,6103,177
101272,1701,89,6103,177
101273,919,92,6103,177
101274,648,60,6103,177
101275,531,77,6103,177
101276,1957,65,6103,178
101277,1693,89,6103,178
101278,137,1,6103,178
101279,2376,102,6103,178
101280,103,1,6103,178
101281,135,1,6103,178
101282,110,1,6103,178
101283,1650,56,6103,178
101284,124,1,6103,179
101285,1466,89,6103,179
101286,1254,126,6103,179
101287,1679,156,6103,179
101288,132,1,6103,179
101289,2680,125,6103,180
101290,2937,86,6103,180
101291,143,1,6103,180
101292,1574,84,6103,180
101293,136,1,6103,180
101294,666,56,6103,180
101295,1057,94,6103,180
101296,1852,243,6103,180
37702,4312,176,178489,0
37703,1668,96,186046,0
37704,3120,400,186047,0
37705,4112,58,181709,0
37706,2371,84,894,1
37707,1182,237,185974,1
37708,4112,96,186048,2
37709,2572,105,174536,2
37710,1398,62,71026,2
37711,1386,72,185980,2
37712,1500,180,186049,3
37713,2349,108,186050,3
37714,1866,235,6103,3
37715,1402,68,779,3
37716,1515,90,185944,3
37717,1230,100,186051,4
37718,2136,159,71346,4
37719,1149,111,69056,4
37720,1195,85,827,5
37721,1255,135,185766,5
37722,1247,137,186005,5
37723,4200,92,67676,5
37724,1761,120,22032,6
37725,2084,114,185909,6
37726,2062,98,185712,6
37727,1552,99,185955,6
37728,1113,109,185898,7
37729,4278,183,143722,7
37730,1400,161,183344,8
37731,1521,200,71478,8
37732,1386,75,185980,8
37733,2157,132,70921,8
37734,2267,136,186052,9
37735,1346,103,177479,9
37736,3406,154,185930,9
37737,4204,92,174263,10
37738,1309,175,186053,10
37739,1375,49,185958,10
37740,1415,146,186039,10
37741,1239,143,179433,11
37742,3120,318,186047,11
37743,1214,93,183736,11
37744,4112,66,181709,11
37745,1731,153,184007,12
37746,3538,85,186054,12
37747,1147,86,174064,12
37748,1194,124,185592,12
37749,1912,95,182688,12
37750,1382,155,186055,12
37751,1133,102,175139,12
37752,1161,98,98448,13
37753,1221,151,185985,13
37754,1611,63,186056,14
37755,1293,38,186012,14
37756,1521,205,71478,15
37757,1265,111,177093,15
37758,1672,173,186033,15
37759,1385,162,186057,15
37760,1180,99,72593,16
37761,1431,159,11674,16
37762,1386,76,185980,16
37763,1467,112,185134,17
37764,2223,120,10722,17
37765,3866,102,177673,17
37766,3224,79,186058,18
37767,2513,138,186059,18
37768,1658,76,179442,18
37769,1491,125,90821,20
37770,1663,178,185862,20
37771,1405,88,186019,20
37772,1742,113,186060,20
37773,4153,64,185541,21
37774,1282,99,186061,21
37775,1402,87,185720,21
37776,1866,200,6103,21
37777,3668,163,174650,23
37778,1866,200,6103,23
37779,1428,97,13693,23
37780,1386,96,185980,23
37781,1678,115,186062,23
37782,1348,68,186063,24
37783,1239,152,179433,24
37784,1611,69,186056,24
37785,1920,155,1463,24
37786,3385,192,186064,25
37787,1927,109,186065,25
37788,1133,94,175139,26
37789,1715,90,110708,26
37790,1953,94,186066,27
37791,2341,120,186067,27
37792,1375,54,185958,27
37793,3283,173,186068,27
37794,1794,102,186069,28
37795,4240,123,186070,28
37796,4112,61,181709,29
37797,1382,114,177905,30
37798,1866,195,6103,31
37799,1477,95,186071,32
37800,1634,97,185297,32
37801,1296,148,186072,32
37802,1866,300,6103,32
37803,2322,106,185967,33
37804,1546,102,71462,34
37805,4335,80,185966,34
37806,1885,94,186073,34
37807,1149,93,186074,35
37808,3120,264,186047,35
37809,1170,119,185177,35
37810,1386,70,185980,35
37811,1133,88,175139,37
37812,1368,114,186044,37
37813,1396,45,184007,37
37814,2617,67,186075,37
37815,4257,70,184953,38
37816,1858,256,186076,38
37817,1203,160,175986,38
37818,4592,133,186077,38
37819,1112,103,176948,38
37820,1532,128,77144,39
37821,1473,122,186053,39
37822,1660,924,182702,40
37823,1348,46,186056,40
37824,1467,95,186064,40
37825,3070,89,186078,41
37826,1221,200,186079,41
37827,1388,78,186008,41
37828,1382,168,186055,41
37829,1663,139,185862,41
37830,1715,130,186080,41
37831,1248,134,186081,41
37832,1214,118,186082,42
37833,4244,47,185683,42
37834,3151,73,176816,42
37835,1866,284,6103,43
37836,1255,148,185766,43
37837,1340,127,186083,43
37838,1528,89,178744,43
37839,4417,175,186084,43
37840,1386,73,185980,43
37841,2677,173,26155,44
37842,1317,155,186085,44
37843,4221,289,185944,45
37844,1242,152,186086,45
37845,1398,93,186087,45
37846,1370,125,186065,46
37847,1387,122,186088,47
37848,1456,153,180515,47
37849,1252,106,186089,48
37850,2513,128,185255,48
37851,1362,57,185966,48
37852,1341,42,185541,48
37853,2501,105,186090,49
37854,1408,165,183344,49
37855,1357,155,186041,49
37856,1477,137,186071,50
37857,1891,256,185540,51
37858,3952,120,49435,51
37859,1149,92,186074,51
37860,1134,100,824,52
37861,3054,124,185838,52
37862,1739,179,186033,52
37863,1528,89,178744,52
37864,2542,200,186091,53
37865,1386,74,185980,53
37866,2928,95,93090,53
37867,1144,121,186092,53
37868,2366,276,116030,53
37869,1145,104,186093,53
37870,2901,118,180017,53
37871,1625,91,186094,54
37872,1167,117,186095,54
37873,1654,108,26155,54
37874,1366,100,19387,54
37875,1399,177,186096,55
37876,4175,106,186097,55
37877,1885,160,179904,56
37878,3472,227,68396,56
37879,1595,112,186098,56
37880,4108,62,181709,57
37881,1376,32,185683,58
37882,4125,116,186099,58
37883,1456,84,186100,59
37884,3700,151,184608,59
37885,1884,76,186077,59
37886,1678,90,185970,59
37887,2057,395,49947,60
37888,1889,252,78363,60
37889,2166,188,186101,60
37890,4262,149,17706,60
37891,3934,146,186102,60
37892,1264,71,185907,60
37893,1410,152,186065,60
37894,1546,87,183429,60
37895,1206,103,186103,60
37896,2716,103,186104,61
37897,1139,93,186105,61
37898,1279,147,186106,61
37899,1591,66,75499,61
37900,1178,93,180543,61
37901,1181,120,177713,62
37902,3533,101,186107,62
37903,2024,240,186108,63
37904,2542,300,186091,63
37905,4798,200,186109,63
37906,3333,128,174857,64
37907,1431,153,11674,65
37908,1169,145,186110,65
37909,1145,117,181842,65
37910,1386,84,185980,66
37911,1188,160,183517,66
37912,1387,236,824,66
37913,1703,92,66952,66
37914,4108,62,181709,67
37915,1723,60,186111,68
37916,1434,229,26155,69
37917,2542,147,186091,69
37918,2916,118,185462,69
37919,4288,173,182978,70
37920,1526,94,174924,70
37921,1212,105,186112,70
37922,1515,115,185593,71
37923,1184,120,186113,72
37924,1175,100,71851,72
37925,4798,224,186109,72
37926,1952,97,186114,72
37927,2467,81,73175,73
37928,1953,95,186066,73
37929,1127,111,186115,73
37930,1355,47,186056,73
37931,1149,84,186074,73
37932,1461,20,68396,74
37933,1490,91,186116,74
37934,2100,171,141481,74
37935,1250,129,833,75
37936,1533,48,186005,76
37937,4228,85,184811,76
37938,4130,74,186048,76
37939,2467,93,73175,77
37940,1358,52,185966,77
37941,1439,105,186117,77
37942,1595,119,186098,77
37943,4184,137,181638,77
37944,1315,170,186118,77
37945,4398,140,72588,79
37946,1460,110,47448,79
37947,1660,832,182702,79
37948,1283,102,186119,79
37949,1239,144,186120,80
37950,1868,148,182731,80
37951,1204,106,186121,80
37952,1464,184,185255,80
37953,1441,128,186122,81
37954,1990,115,185951,81
37955,1252,137,833,82
37956,3542,95,182069,82
37957,4210,113,149537,83
37958,1376,40,185683,83
37959,1315,75,186074,83
37960,1576,136,45858,84
37961,3899,98,7117,84
37962,1211,140,186123,84
37963,1758,200,186124,84
37964,1089,87,185898,84
37965,1248,147,186081,85
37966,1199,140,186125,85
37967,1408,162,183344,85
37968,7625,135,185716,86
37969,2189,187,801,86
37970,1434,181,26155,86
37971,2317,118,186126,87
37972,1295,54,186104,87
37973,1148,103,185373,88
37974,2374,63,124268,88
37975,1517,104,186127,88
37976,4206,145,186128,89
37977,1758,143,186124,89
37978,1755,125,186129,89
37979,4226,77,183892,89
37980,1157,127,186130,91
37981,1957,46,75820,92
37982,3243,126,186131,93
37983,4398,164,72588,93
37984,1273,157,186132,93
37985,1327,113,186074,93
37986,1325,72,73175,93
37987,2506,200,6103,94
37988,1140,119,176375,94
37989,2506,68,6103,96
37990,4193,105,67676,96
37991,1094,91,175986,96
37992,1382,238,186055,97
37993,1272,62,186104,97
37994,1333,115,186133,97
37995,1461,18,68396,97
37996,2473,58,124268,98
37997,4148,101,186134,99
37998,4211,118,181649,100
37999,1935,87,19570,101
38000,4255,181,186135,101
38001,4188,110,186136,102
38002,4225,99,179010,102
38003,4221,150,185928,102
38004,1090,61,185898,103
38005,1145,111,181842,103
38006,4291,132,186137,103
38007,1955,121,183491,104
38008,1579,122,186138,104
38009,2231,148,184471,104
38010,2453,118,186139,105
38011,1410,67,186078,106
38012,1406,69,186140,106
38013,1210,132,28057,106
38014,1383,32,183892,106
38015,4219,91,179983,107
38016,1534,104,186141,107
38017,1412,94,186123,107
38018,1388,64,176375,107
38019,1201,202,185808,109
38020,1773,116,94656,109
38021,4242,104,186142,109
38022,1265,143,182670,109
38023,1179,101,15941,110
38024,1654,121,181094,111
38025,1235,165,13277,111
38026,1150,100,177610,111
38027,1135,112,186143,111
38028,1677,102,185307,111
38029,2506,200,6103,113
38030,1261,127,70641,113
38031,2748,96,186144,113
38032,1298,171,186145,113
38033,1179,103,71851,113
38034,1476,219,186053,114
38035,1189,87,186146,115
38036,1309,156,186147,115
38037,1750,116,186148,117
38038,1387,130,186123,117
38039,1184,102,186149,117
38040,1843,65,186150,119
38041,1758,118,186124,119
38042,1365,31,183892,119
38043,1403,173,186151,119
38044,1157,136,186130,119
38045,1286,188,179191,119
38046,1756,92,186135,119
38047,1169,98,186152,119
38048,1468,81,186153,120
38049,1997,103,184437,120
38050,1308,200,179153,120
38051,1841,128,186154,120
38052,1080,116,186155,121
38053,1308,238,179153,122
38054,1481,104,186156,122
38055,1280,59,186104,123
38056,1964,100,186157,123
38057,2506,300,6103,123
38058,3440,94,182057,123
38059,4210,115,149537,124
38060,2179,120,179905,124
38061,1359,56,186066,124
38062,1611,153,175901,125
38063,4121,55,179579,126
38064,2645,101,184891,126
38065,1480,152,173817,127
38066,2506,197,6103,128
38067,1450,96,186158,128
38068,1332,40,186140,128
38069,1463,125,186159,128
38070,2453,190,186160,129
38071,2219,191,186161,129
38072,1246,151,186055,129
38073,2403,83,186162,129
38074,1174,87,186004,130
38075,3135,126,86117,130
38076,2584,111,77331,130
38077,2672,80,186163,131
38078,1588,93,186142,131
38079,1638,178,186164,131
38080,1329,86,185307,132
38081,3344,90,186165,132
38082,1727,189,186166,132
38083,1689,73,186167,132
38084,2605,130,186168,132
38085,1202,152,42366,133
38086,1439,141,183491,133
38087,1298,129,186145,133
38088,1277,63,186104,133
38089,2602,138,1918,133
38090,2834,400,186169,133
38091,3197,278,517,134
38092,1842,85,186170,134
38093,1678,111,186171,134
38094,1517,91,186127,135
38095,2643,187,186172,135
38096,1137,96,44157,135
38097,4227,81,183892,136
38098,1110,100,175139,136
38099,1366,101,182949,137
38100,1463,80,176559,137
38101,1274,105,5209,137
38102,1204,236,186173,138
38103,1244,99,185819,138
38104,2062,106,6103,139
38105,1199,175,186125,139
38106,1865,93,186174,139
38107,4220,116,186175,139
38108,2293,124,177551,140
38109,1346,52,186066,140
38110,1151,112,186176,141
38111,1282,101,186061,141
38112,1070,96,44258,141
38113,1303,76,186177,141
38114,3730,108,181901,141
38115,1269,108,182515,142
38116,1446,76,11123,142
